pdv,cupom,pco,desconto,pcotot,descontotot,qtd,data_ins,hora,ts_referencia,data,produto,cod_loja
14796,204837,"8,54","3,3600000000000003","8,37","3,8100000000000005",1.000,2019-12-23 11:21:02.120,10:59:29,2021-01-22 16:04:32.195,2019-12-23,3130155,83
14790,255949,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:33:04.807,16:10:03,2021-01-22 16:04:32.195,2019-12-23,3109862,81
14793,175842,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:33:04.807,16:14:53,2021-01-22 16:04:32.195,2019-12-23,3109862,81
14793,175876,"4,37","2,53","4,2","2,98",1.000,2019-12-23 17:25:02.750,16:56:07,2021-01-22 16:04:32.195,2019-12-23,3109862,81
14794,147087,"4,37","2,53","4,2","2,98",1.000,2019-12-23 17:33:03.860,16:56:31,2021-01-22 16:04:32.195,2019-12-23,3109862,81
14794,151104,"8,54","3,3600000000000003","8,37","3,8100000000000005",1.000,2019-12-23 15:29:02.720,14:06:53,2021-01-22 16:04:32.195,2019-12-23,3130155,86
14793,175880,"4,37","2,53","4,2","2,98",1.000,2019-12-23 17:33:03.860,17:01:02,2021-01-22 16:04:32.195,2019-12-23,3109862,81
14791,228909,"4,37","2,53","4,2","2,98",1.000,2019-12-23 17:33:03.860,17:03:09,2021-01-22 16:04:32.195,2019-12-23,3109862,81
14793,175885,"4,37","2,53","4,2","2,98",1.000,2019-12-23 17:33:03.860,17:05:57,2021-01-22 16:04:32.195,2019-12-23,3109862,81
14793,486256,"4,37","2,53","4,2","2,98",1.000,2019-12-23 17:33:03.860,16:54:54,2021-01-22 16:04:32.195,2019-12-23,3109862,93
14793,175890,"4,37","2,53","4,2","2,98",1.000,2019-12-23 17:43:02.383,17:12:22,2021-01-22 16:04:32.195,2019-12-23,3109862,81
14793,175818,"8,54","3,3600000000000003","8,37","3,8100000000000005",1.000,2019-12-23 16:03:04.687,15:35:07,2021-01-22 16:04:32.195,2019-12-23,3130155,81
14791,275965,"8,54","3,3600000000000003","8,37","3,8100000000000005",1.000,2019-12-23 16:03:04.687,15:38:12,2021-01-22 16:04:32.195,2019-12-23,3130155,86
14793,165516,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 19:03:04.833,18:35:27,2021-01-22 16:04:32.195,2019-12-23,3113198,100
14793,165516,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 19:03:04.833,18:35:28,2021-01-22 16:04:32.195,2019-12-23,3113198,100
14791,102869,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 19:23:02.093,18:49:08,2021-01-22 16:04:32.195,2019-12-23,3113198,100
14791,102874,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 19:23:02.093,18:55:05,2021-01-22 16:04:32.195,2019-12-23,3113198,100
15092,1780,"4,6899999999999995","2,21","4,52","2,66",1.000,2019-12-23 17:01:02.890,16:53:14,2021-01-22 16:04:32.195,2019-12-23,3127092,84
14791,102874,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 19:23:02.093,18:55:08,2021-01-22 16:04:32.195,2019-12-23,3113198,100
14794,132669,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 19:23:02.093,19:02:50,2021-01-22 16:04:32.195,2019-12-23,3113198,100
15096,1778,"4,6899999999999995","2,21","4,52","2,66",1.000,2019-12-23 17:53:02.847,17:39:57,2021-01-22 16:04:32.195,2019-12-23,3122460,90
15091,1960,"12,030000000000001","0,0","11,86","0,0",1.000,2019-12-23 20:15:01.990,19:53:23,2021-01-22 16:04:32.195,2019-12-23,3113198,84
14795,128438,"12,030000000000001","0,0","11,86","0,0",1.000,2019-12-23 12:33:04.787,11:58:45,2021-01-22 16:04:32.195,2019-12-23,3113198,100
14791,102731,"12,030000000000001","0,0","11,86","0,0",1.000,2019-12-23 12:33:04.787,12:11:59,2021-01-22 16:04:32.195,2019-12-23,3113198,100
15090,1753,"140,94","0,0","140,77","0,0",1.000,2019-12-23 10:41:02.633,10:26:55,2021-01-22 16:04:32.195,2019-12-23,3130092,107
15094,1940,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 19:57:02.420,19:39:19,2021-01-22 16:04:32.195,2019-12-23,3113198,103
14992,6359,"6,03","0,0","5,86","0,0",1.000,2019-12-23 13:21:03.237,12:10:04,2021-01-22 16:04:32.195,2019-12-23,3109948,108
14992,6362,"6,03","0,0","5,86","0,0",1.000,2019-12-23 13:21:03.237,12:14:31,2021-01-22 16:04:32.195,2019-12-23,3109948,108
14795,128437,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:33:04.787,11:57:30,2021-01-22 16:04:32.195,2019-12-23,3113746,100
14793,486203,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 15:41:02.960,15:05:34,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14793,486210,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 15:41:02.960,15:11:51,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14793,486210,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 15:41:02.960,15:11:52,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14793,486210,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 15:41:02.960,15:11:53,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,84680,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 15:41:02.960,15:10:34,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14793,165343,"12,030000000000001","0,0","11,86","0,0",1.000,2019-12-23 12:41:02.130,12:19:27,2021-01-22 16:04:32.195,2019-12-23,3113198,100
14791,102785,"12,030000000000001","0,0","11,86","0,0",1.000,2019-12-23 14:33:04.523,14:11:21,2021-01-22 16:04:32.195,2019-12-23,3113198,100
15099,1836,"6,03","0,0","5,86","0,0",1.000,2019-12-23 15:51:02.277,15:42:24,2021-01-22 16:04:32.195,2019-12-23,3122460,89
14994,12413,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:13:02.113,15:00:33,2021-01-22 16:04:32.195,2019-12-23,3127092,99
15004,5818,"140,94","0,0","140,77","0,0",1.000,2019-12-23 14:41:02.647,13:32:13,2021-01-22 16:04:32.195,2019-12-23,3130092,99
15293,99715,"17,03","0,0","16,86","0,0",1.000,2019-12-23 20:15:01.990,20:03:06,2021-01-22 16:04:32.195,2019-12-23,3100157,95
14791,102813,"12,030000000000001","0,0","11,86","0,0",1.000,2019-12-23 17:13:02.247,16:49:23,2021-01-22 16:04:32.195,2019-12-23,3123826,100
14793,165430,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 16:03:04.687,15:29:51,2021-01-22 16:04:32.195,2019-12-23,2995858,100
14793,165430,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 16:03:04.687,15:29:54,2021-01-22 16:04:32.195,2019-12-23,2995858,100
14802,125062,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 21:53:02.573,21:28:41,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14802,125062,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 21:53:02.573,21:28:46,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14802,125062,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 21:53:02.573,21:28:55,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,481001,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:30:42,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,481001,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:30:51,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,481001,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:30:53,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14794,403328,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:33:22,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14794,403328,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:33:24,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14794,403328,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:33:25,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,481005,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:34:40,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304733,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:36:04,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304733,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:36:06,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304733,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:36:11,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304733,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:36:14,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304733,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:36:18,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304733,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:36:22,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14798,65349,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:39:40,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14798,65349,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:39:41,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14798,65349,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:39:44,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,481009,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:40:53,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,481009,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:40:56,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14792,481009,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:40:56,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304738,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:47:41,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304738,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:47:43,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,304738,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:13:02.317,21:47:45,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14793,165377,"6,03","0,0","5,86","0,0",1.000,2019-12-23 13:53:02.743,13:23:14,2021-01-22 16:04:32.195,2019-12-23,3109948,100
14793,165377,"6,03","0,0","5,86","0,0",1.000,2019-12-23 13:53:02.743,13:23:18,2021-01-22 16:04:32.195,2019-12-23,3109948,100
14802,168174,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 21:53:02.573,21:20:32,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14799,229051,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:28:45,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14792,84845,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:29:57,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14795,32995,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 18:51:02.850,17:46:44,2021-01-22 16:04:32.195,2019-12-23,3113732,96
14795,32995,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 18:51:02.850,17:46:47,2021-01-22 16:04:32.195,2019-12-23,3113732,96
14795,32996,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 18:51:02.850,18:02:40,2021-01-22 16:04:32.195,2019-12-23,3113732,96
14795,32996,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 18:51:02.850,18:02:43,2021-01-22 16:04:32.195,2019-12-23,3113732,96
14795,32996,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 18:51:02.850,18:02:46,2021-01-22 16:04:32.195,2019-12-23,3113732,96
14793,165379,"6,03","0,0","5,86","0,0",1.000,2019-12-23 13:53:02.743,13:25:31,2021-01-22 16:04:32.195,2019-12-23,3109861,100
14793,165379,"6,03","0,0","5,86","0,0",1.000,2019-12-23 13:53:02.743,13:25:32,2021-01-22 16:04:32.195,2019-12-23,3109861,100
15090,1769,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 12:05:02.867,11:26:39,2021-01-22 16:04:32.195,2019-12-23,3129894,89
14793,165434,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 16:03:04.687,15:38:05,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14793,165434,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 16:03:04.687,15:38:08,2021-01-22 16:04:32.195,2019-12-23,3113732,100
15092,1780,"2,69","2,21","2,52","2,66",1.000,2019-12-23 11:01:02.240,10:45:12,2021-01-22 16:04:32.195,2019-12-23,3113732,111
14796,204940,"1,3800000000000001","3,52","1,21","3,9699999999999998",1.000,2019-12-23 16:13:02.113,15:42:01,2021-01-22 16:04:32.195,2019-12-23,3113732,83
14801,267800,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:41:02.130,12:19:31,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14792,237340,"1,3800000000000001","3,52","1,21","3,9699999999999998",1.000,2019-12-23 16:13:02.113,15:47:35,2021-01-22 16:04:32.195,2019-12-23,3113732,83
14801,267800,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:41:02.130,12:19:32,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14801,267800,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:41:02.130,12:19:33,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14793,165343,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:41:02.130,12:19:51,2021-01-22 16:04:32.195,2019-12-23,3113746,100
14793,165343,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:41:02.130,12:19:56,2021-01-22 16:04:32.195,2019-12-23,3113746,100
14793,165343,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:41:02.130,12:19:58,2021-01-22 16:04:32.195,2019-12-23,3113746,100
14800,278091,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:13:02.313,12:51:28,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14800,278091,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:13:02.313,12:51:31,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14800,278091,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:13:02.313,12:51:39,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14800,278091,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:13:02.313,12:51:40,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14800,278091,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:13:02.313,12:51:43,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14791,136749,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:13:02.313,12:53:13,2021-01-22 16:04:32.195,2019-12-23,3113746,96
15090,1858,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 13:41:02.270,13:26:26,2021-01-22 16:04:32.195,2019-12-23,2941536,107
14990,10668,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 23:33:03.987,22:16:49,2021-01-22 16:04:32.195,2019-12-23,2954859,97
14795,304516,"1,07","10,83","0,9","11,280000000000001",1.000,2019-12-23 15:29:02.720,14:20:22,2021-01-22 16:04:32.195,2019-12-23,3127531,93
15297,186061,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 21:53:02.573,21:38:44,2021-01-22 16:04:32.195,2019-12-23,3128885,95
15100,1756,"13,030000000000001","0,0","12,86","0,0",1.000,2019-12-23 09:33:05.347,09:16:22,2021-01-22 16:04:32.195,2019-12-23,2959467,92
15090,1856,"200,04","0,0","199,87","0,0",1.000,2019-12-23 15:33:04.703,14:46:57,2021-01-22 16:04:32.195,2019-12-23,3126994,106
15093,1841,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 13:21:03.237,13:13:15,2021-01-22 16:04:32.195,2019-12-23,3113198,89
14990,55908,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 14:33:04.523,13:21:47,2021-01-22 16:04:32.195,2019-12-23,3113732,108
15290,65443,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 13:53:02.743,13:31:57,2021-01-22 16:04:32.195,2019-12-23,3109870,95
15093,1941,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 21:11:02.080,21:00:16,2021-01-22 16:04:32.195,2019-12-23,3113198,103
15090,1925,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 16:13:02.113,16:02:21,2021-01-22 16:04:32.195,2019-12-23,3113198,89
15092,1886,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 16:13:02.113,16:02:48,2021-01-22 16:04:32.195,2019-12-23,3113198,89
14794,151191,"8,54","3,3600000000000003","8,37","3,8100000000000005",1.000,2019-12-23 17:01:02.890,16:33:59,2021-01-22 16:04:32.195,2019-12-23,3127531,86
14793,165484,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 18:47:02.707,17:26:45,2021-01-22 16:04:32.195,2019-12-23,3127531,100
14793,169591,"8,54","3,3600000000000003","8,37","3,8100000000000005",1.000,2019-12-23 19:23:02.093,18:49:14,2021-01-22 16:04:32.195,2019-12-23,3127531,83
15094,1809,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 12:53:02.573,12:40:53,2021-01-22 16:04:32.195,2019-12-23,3129884,92
15093,1858,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 13:01:02.980,12:50:50,2021-01-22 16:04:32.195,2019-12-23,3129884,106
14995,2645,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 13:01:02.980,11:51:13,2021-01-22 16:04:32.195,2019-12-23,3129884,108
15094,1872,"31,029999999999998","0,0","30,86","0,0",1.000,2019-12-23 17:43:02.383,17:26:52,2021-01-22 16:04:32.195,2019-12-23,3127459,92
15090,1892,"4,37","2,53","4,2","2,98",1.000,2019-12-23 19:57:02.420,19:35:56,2021-01-22 16:04:32.195,2019-12-23,3109861,110
14795,128380,"12,030000000000001","0,0","11,86","0,0",1.000,2019-12-23 10:31:02.330,10:09:29,2021-01-22 16:04:32.195,2019-12-23,3113198,100
15091,1773,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 14:33:04.523,13:23:14,2021-01-22 16:04:32.195,2019-12-23,3129884,109
15097,1752,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 14:41:02.647,14:28:00,2021-01-22 16:04:32.195,2019-12-23,3129884,88
15095,1831,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 14:41:02.647,14:25:41,2021-01-22 16:04:32.195,2019-12-23,3129884,92
15093,1862,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 14:41:02.647,14:28:10,2021-01-22 16:04:32.195,2019-12-23,3129884,92
15093,1863,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 14:41:02.647,14:29:06,2021-01-22 16:04:32.195,2019-12-23,3129884,92
14991,40117,"5,53","0,0","5,36","0,0",1.000,2019-12-23 20:53:02.350,19:42:47,2021-01-22 16:04:32.195,2019-12-23,3093792,97
14805,13039,"100,94000000000001","0,0","100,77000000000001","0,0",1.000,2019-12-23 12:41:02.130,12:21:39,2021-01-22 16:04:32.195,2019-12-23,3106498,94
15103,1805,"8,24","1,6600000000000001","8,07","2,1100000000000003",1.000,2019-12-23 20:21:02.327,20:10:06,2021-01-22 16:04:32.195,2019-12-23,3128885,89
15092,1800,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 18:47:02.707,17:43:14,2021-01-22 16:04:32.195,2019-12-23,3129894,84
15090,2056,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-24 04:03:04.800,23:54:37,2021-01-22 16:04:32.195,2019-12-23,3129884,82
15100,1761,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 15:29:02.720,14:34:04,2021-01-22 16:04:32.195,2019-12-23,3129884,82
14797,94768,"6,03","0,0","5,86","0,0",1.000,2019-12-23 10:13:02.503,09:48:21,2021-01-22 16:04:32.195,2019-12-23,3122490,100
14797,94768,"6,03","0,0","5,86","0,0",1.000,2019-12-23 10:13:02.503,09:48:23,2021-01-22 16:04:32.195,2019-12-23,3122490,100
15090,1919,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 19:45:02.913,19:18:33,2021-01-22 16:04:32.195,2019-12-23,3129894,84
15096,1896,"24,029999999999998","0,0","23,86","0,0",1.000,2019-12-23 21:31:02.760,21:17:23,2021-01-22 16:04:32.195,2019-12-23,3116867,106
14995,2621,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 12:13:02.133,10:44:43,2021-01-22 16:04:32.195,2019-12-23,3129884,108
14992,6322,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 12:13:02.133,10:55:57,2021-01-22 16:04:32.195,2019-12-23,3129884,108
14793,486205,"4,37","2,53","4,2","2,98",1.000,2019-12-23 15:41:02.960,15:08:44,2021-01-22 16:04:32.195,2019-12-23,3109862,93
15095,1760,"4,37","2,53","4,2","2,98",1.000,2019-12-23 16:43:02.247,16:26:02,2021-01-22 16:04:32.195,2019-12-23,3109861,90
14795,128451,"3,37","1,53","3,2","1,98",1.000,2019-12-23 13:21:03.237,12:52:33,2021-01-22 16:04:32.195,2019-12-23,3113732,100
15094,1915,"6,03","0,0","5,86","0,0",1.000,2019-12-23 22:23:02.707,22:02:31,2021-01-22 16:04:32.195,2019-12-23,3109861,84
15090,1841,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:13:02.133,11:53:48,2021-01-22 16:04:32.195,2019-12-23,3109948,90
14795,304431,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:13:02.133,11:47:02,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14795,304433,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:13:02.133,11:49:36,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14791,275936,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:33:04.787,11:55:26,2021-01-22 16:04:32.195,2019-12-23,3109948,86
14795,304437,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:33:04.787,12:00:31,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14793,486074,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:33:04.787,12:07:12,2021-01-22 16:04:32.195,2019-12-23,3109948,93
14794,52123,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:33:04.787,11:56:40,2021-01-22 16:04:32.195,2019-12-23,3109948,96
14797,51799,"2,71","4,1899999999999995","2,54","4,64",1.000,2019-12-23 19:45:02.913,19:07:33,2021-01-22 16:04:32.195,2019-12-23,3109861,86
14792,480918,"2,71","4,1899999999999995","2,54","4,64",1.000,2019-12-23 19:45:02.913,19:10:31,2021-01-22 16:04:32.195,2019-12-23,3109861,93
15094,1803,"51,03","0,0","50,86","0,0",1.000,2019-12-23 15:33:04.703,14:49:51,2021-01-22 16:04:32.195,2019-12-23,2989716,85
15294,235126,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:57:02.420,19:39:02,2021-01-22 16:04:32.195,2019-12-23,3113746,95
15293,99706,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:57:02.420,19:43:41,2021-01-22 16:04:32.195,2019-12-23,3113746,95
15094,1825,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:03:04.783,19:48:11,2021-01-22 16:04:32.195,2019-12-23,3113746,102
15096,1827,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:03:04.783,19:48:59,2021-01-22 16:04:32.195,2019-12-23,3113746,102
15094,1804,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 16:13:02.113,16:00:48,2021-01-22 16:04:32.195,2019-12-23,3129884,84
14794,147002,"1,05","3,85","0,88","4,3",1.000,2019-12-23 13:41:02.270,13:18:43,2021-01-22 16:04:32.195,2019-12-23,3113732,81
14794,403105,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:53:02.743,13:22:31,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14794,403105,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:53:02.743,13:22:33,2021-01-22 16:04:32.195,2019-12-23,3113746,93
15095,1895,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 17:33:03.860,17:13:04,2021-01-22 16:04:32.195,2019-12-23,3129884,84
14794,403105,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:53:02.743,13:22:34,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14800,278120,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:53:02.743,13:25:21,2021-01-22 16:04:32.195,2019-12-23,3113746,94
14790,255888,"1,05","3,85","0,88","4,3",1.000,2019-12-23 14:01:02.017,13:35:37,2021-01-22 16:04:32.195,2019-12-23,3113732,81
15099,1775,"150,94","0,0","150,77","0,0",1.000,2019-12-23 15:41:02.960,15:29:06,2021-01-22 16:04:32.195,2019-12-23,3081509,103
14794,219575,"1,05","3,85","0,88","4,3",1.000,2019-12-23 14:01:02.017,13:39:57,2021-01-22 16:04:32.195,2019-12-23,3113732,83
14796,205050,"2,71","4,1899999999999995","2,54","4,64",1.000,2019-12-23 19:45:02.913,19:06:01,2021-01-22 16:04:32.195,2019-12-23,3109948,83
15096,1779,"7,97","0,9299999999999999","7,8","1,3800000000000001",1.000,2019-12-23 17:53:02.847,17:42:31,2021-01-22 16:04:32.195,2019-12-23,3129894,90
14998,183500,"17,03","0,0","16,86","0,0",1.000,2019-12-23 13:21:03.237,12:08:22,2021-01-22 16:04:32.195,2019-12-23,3094865,104
14994,82568,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:03:04.783,18:42:53,2021-01-22 16:04:32.195,2019-12-23,3113746,97
14792,165996,"1,05","5,8500000000000005","0,88","6,300000000000001",1.000,2019-12-23 18:51:02.850,17:52:33,2021-01-22 16:04:32.195,2019-12-23,3109948,98
14993,21093,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 23:41:02.493,22:25:58,2021-01-22 16:04:32.195,2019-12-23,3129894,104
14791,102884,"6,03","0,0","5,86","0,0",1.000,2019-12-23 19:57:02.420,19:19:17,2021-01-22 16:04:32.195,2019-12-23,3109948,100
14795,128373,"6,03","0,0","5,86","0,0",1.000,2019-12-23 10:13:02.503,09:51:45,2021-01-22 16:04:32.195,2019-12-23,3109861,100
15092,1778,"17,03","0,0","16,86","0,0",1.000,2019-12-23 14:21:02.857,13:03:21,2021-01-22 16:04:32.195,2019-12-23,3094865,109
14991,105835,"17,03","0,0","16,86","0,0",1.000,2019-12-23 14:33:04.523,13:16:57,2021-01-22 16:04:32.195,2019-12-23,3094865,104
